Autoscaler,Timestamp,Elapsed_minutes,HTTP_LAT_ms,LatencyDelta_ms
das,2026-08-25 01:50:35,19.833333333333332,498.3,0.0
das,2026-08-25 01:50:44,19.983333333333334,680.9,182.59999999999997
das,2026-08-25 01:50:53,20.133333333333333,629.2,-51.69999999999993
das,2026-08-25 01:51:02,20.283333333333335,629.2,0.0
das,2026-08-25 01:51:12,20.45,581.6,-47.60000000000002
das,2026-08-25 01:51:22,20.616666666666667,581.6,0.0
das,2026-08-25 01:51:30,20.75,800.8,219.19999999999993
das,2026-08-25 01:51:38,20.883333333333333,735.8,-65.0
das,2026-08-25 01:51:48,21.05,735.8,0.0
das,2026-08-25 01:51:56,21.183333333333334,838.4,102.60000000000002
das,2026-08-25 01:52:04,21.316666666666666,838.4,0.0
das,2026-08-25 01:52:13,21.466666666666665,385.8,-452.59999999999997
das,2026-08-25 01:52:21,21.6,385.8,0.0
das,2026-08-25 01:52:31,21.766666666666666,596.3,210.49999999999994
das,2026-08-25 01:52:40,21.916666666666668,486.4,-109.89999999999998
das,2026-08-25 01:52:48,22.05,486.4,0.0
das,2026-08-25 01:52:58,22.216666666666665,547.3,60.89999999999998
das,2026-08-25 01:53:06,22.35,547.3,0.0
das,2026-08-25 01:53:15,22.5,351.1,-196.19999999999993
das,2026-08-25 01:53:23,22.633333333333333,351.1,0.0
das,2026-08-25 01:53:31,22.766666666666666,194.8,-156.3
das,2026-08-25 01:53:38,22.883333333333333,175.1,-19.700000000000017
das,2026-08-25 01:53:49,23.066666666666666,175.1,0.0
das,2026-08-25 01:53:58,23.216666666666665,183.4,8.300000000000011
das,2026-08-25 01:54:06,23.35,183.4,0.0
das,2026-08-25 01:54:15,23.5,292.2,108.79999999999998
das,2026-08-25 01:54:23,23.633333333333333,292.2,0.0
das,2026-08-25 01:54:31,23.766666666666666,492.0,199.8
das,2026-08-25 01:54:38,23.883333333333333,492.0,0.0
das,2026-08-25 01:54:45,24.0,583.1,91.10000000000002
das,2026-08-25 01:54:53,24.133333333333333,583.1,0.0
das,2026-08-25 01:55:01,24.266666666666666,233.2,-349.90000000000003
das,2026-08-25 01:55:09,24.4,193.6,-39.599999999999994
das,2026-08-25 01:55:16,24.516666666666666,193.6,0.0
das,2026-08-25 01:55:24,24.65,214.1,20.5
das,2026-08-25 01:55:31,24.766666666666666,214.1,0.0
das,2026-08-25 01:55:40,24.916666666666668,211.4,-2.6999999999999886
das,2026-08-25 01:55:47,25.033333333333335,211.4,0.0
das,2026-08-25 01:55:55,25.166666666666668,234.4,23.0
das,2026-08-25 01:56:05,25.333333333333332,234.4,0.0
das,2026-08-25 01:56:13,25.466666666666665,211.2,-23.200000000000017
das,2026-08-25 01:56:22,25.616666666666667,211.2,0.0
das,2026-08-25 01:56:31,25.766666666666666,210.3,-0.8999999999999773
das,2026-08-25 01:56:39,25.9,210.3,0.0
das,2026-08-25 01:56:46,26.016666666666666,194.6,-15.700000000000017
das,2026-08-25 01:56:56,26.183333333333334,195.8,1.200000000000017
das,2026-08-25 01:57:07,26.366666666666667,195.8,0.0
das,2026-08-25 01:57:17,26.533333333333335,249.3,53.5
das,2026-08-25 01:57:25,26.666666666666668,436.0,186.7
das,2026-08-25 01:57:34,26.816666666666666,436.0,0.0
das,2026-08-25 01:57:42,26.95,435.1,-0.8999999999999773
das,2026-08-25 01:57:53,27.133333333333333,435.1,0.0
das,2026-08-25 01:58:01,27.266666666666666,429.1,-6.0
das,2026-08-25 01:58:10,27.416666666666668,491.3,62.19999999999999
das,2026-08-25 01:58:17,27.533333333333335,491.3,0.0
das,2026-08-25 01:58:26,27.683333333333334,706.1,214.8
das,2026-08-25 01:58:34,27.816666666666666,706.1,0.0
das,2026-08-25 01:58:42,27.95,594.8,-111.30000000000007
das,2026-08-25 01:58:51,28.1,594.8,0.0
das,2026-08-25 01:59:00,28.25,572.6,-22.199999999999932
das,2026-08-25 01:59:08,28.383333333333333,572.6,0.0
das,2026-08-25 01:59:15,28.5,361.5,-211.10000000000002
das,2026-08-25 01:59:23,28.633333333333333,361.5,0.0
das,2026-08-25 01:59:31,28.766666666666666,300.2,-61.30000000000001
das,2026-08-25 01:59:38,28.883333333333333,300.2,0.0
das,2026-08-25 01:59:46,29.016666666666666,232.0,-68.19999999999999
das,2026-08-25 01:59:55,29.166666666666668,396.6,164.60000000000002
das,2026-08-25 02:00:02,29.283333333333335,396.6,0.0
das,2026-08-25 02:00:10,29.416666666666668,558.7,162.10000000000002
das,2026-08-25 02:00:17,29.533333333333335,558.7,0.0
das,2026-08-25 02:00:25,29.666666666666668,626.5,67.79999999999995
das,2026-08-25 02:00:32,29.783333333333335,626.5,0.0
das,2026-08-25 02:00:43,29.966666666666665,549.7,-76.79999999999995
das,2026-08-25 02:00:51,30.1,549.7,0.0
das,2026-08-25 02:01:01,30.266666666666666,489.5,-60.200000000000045
das,2026-08-25 02:01:10,30.416666666666668,422.2,-67.30000000000001
das,2026-08-25 02:01:17,30.533333333333335,422.2,0.0
das,2026-08-25 02:01:24,30.65,452.1,29.900000000000034
das,2026-08-25 02:01:32,30.783333333333335,452.1,0.0
das,2026-08-25 02:01:40,30.916666666666668,237.6,-214.50000000000003
das,2026-08-25 02:01:47,31.033333333333335,237.6,0.0
das,2026-08-25 02:01:55,31.166666666666668,170.0,-67.6
das,2026-08-25 02:02:02,31.283333333333335,170.0,0.0
das,2026-08-25 02:02:14,31.483333333333334,178.0,8.0
das,2026-08-25 02:02:24,31.65,176.0,-2.0
das,2026-08-25 02:02:32,31.783333333333335,176.0,0.0
das,2026-08-25 02:02:40,31.916666666666668,168.2,-7.800000000000011
das,2026-08-25 02:02:47,32.03333333333333,168.2,0.0
das,2026-08-25 02:02:54,32.15,180.8,12.600000000000023
das,2026-08-25 02:03:03,32.3,180.8,0.0
das,2026-08-25 02:03:10,32.416666666666664,245.0,64.19999999999999
das,2026-08-25 02:03:17,32.53333333333333,245.0,0.0
das,2026-08-25 02:03:24,32.65,323.8,78.80000000000001
das,2026-08-25 02:03:32,32.78333333333333,323.8,0.0
das,2026-08-25 02:03:40,32.916666666666664,236.9,-86.9
das,2026-08-25 02:03:47,33.03333333333333,236.9,0.0
das,2026-08-25 02:03:56,33.18333333333333,210.5,-26.400000000000006
das,2026-08-25 02:04:03,33.3,210.5,0.0
das,2026-08-25 02:04:10,33.416666666666664,288.9,78.39999999999998
das,2026-08-25 02:04:17,33.53333333333333,288.9,0.0
das,2026-08-25 02:04:24,33.65,249.4,-39.49999999999997
das,2026-08-25 02:04:32,33.78333333333333,249.4,0.0
das,2026-08-25 02:04:40,33.916666666666664,562.3,312.9
das,2026-08-25 02:04:48,34.05,562.3,0.0
das,2026-08-25 02:04:55,34.166666666666664,695.9,133.60000000000002
das,2026-08-25 02:05:02,34.28333333333333,695.9,0.0
das,2026-08-25 02:05:13,34.46666666666667,660.8,-35.10000000000002
das,2026-08-25 02:05:25,34.666666666666664,555.1,-105.69999999999993
das,2026-08-25 02:05:33,34.8,555.1,0.0
das,2026-08-25 02:05:43,34.96666666666667,282.6,-272.5
das,2026-08-25 02:05:55,35.166666666666664,266.5,-16.100000000000023
das,2026-08-25 02:06:02,35.28333333333333,266.5,0.0
das,2026-08-25 02:06:12,35.45,337.5,71.0
das,2026-08-25 02:06:20,35.583333333333336,337.5,0.0
das,2026-08-25 02:06:28,35.71666666666667,482.0,144.5
das,2026-08-25 02:06:40,35.916666666666664,721.2,239.20000000000005
das,2026-08-25 02:06:47,36.03333333333333,721.2,0.0
das,2026-08-25 02:06:55,36.166666666666664,575.4,-145.80000000000007
das,2026-08-25 02:07:03,36.3,575.4,0.0
das,2026-08-25 02:07:11,36.43333333333333,445.8,-129.59999999999997
das,2026-08-25 02:07:19,36.56666666666667,445.8,0.0
das,2026-08-25 02:07:27,36.7,445.1,-0.6999999999999886
das,2026-08-25 02:07:34,36.81666666666667,445.1,0.0
das,2026-08-25 02:07:44,36.983333333333334,248.8,-196.3
das,2026-08-25 02:07:54,37.15,453.3,204.5
das,2026-08-25 02:08:01,37.266666666666666,453.3,0.0
das,2026-08-25 02:08:10,37.416666666666664,234.9,-218.4
das,2026-08-25 02:08:17,37.53333333333333,234.9,0.0
das,2026-08-25 02:08:25,37.666666666666664,475.2,240.29999999999998
das,2026-08-25 02:08:32,37.78333333333333,475.2,0.0
das,2026-08-25 02:08:40,37.916666666666664,453.4,-21.80000000000001
das,2026-08-25 02:08:49,38.06666666666667,453.4,0.0
das,2026-08-25 02:08:56,38.18333333333333,524.4,71.0
das,2026-08-25 02:09:03,38.3,524.4,0.0
das,2026-08-25 02:09:11,38.43333333333333,243.6,-280.79999999999995
das,2026-08-25 02:09:18,38.55,243.6,0.0
das,2026-08-25 02:09:26,38.68333333333333,298.8,55.20000000000002
das,2026-08-25 02:09:33,38.8,298.8,0.0
das,2026-08-25 02:09:41,38.93333333333333,205.2,-93.60000000000002
das,2026-08-25 02:09:47,39.03333333333333,205.2,0.0
das,2026-08-25 02:09:54,39.15,198.8,-6.399999999999977
das,2026-08-25 02:10:02,39.28333333333333,198.8,0.0
das,2026-08-25 02:10:10,39.416666666666664,123.7,-75.10000000000001
das,2026-08-25 02:10:18,39.55,123.7,0.0
das,2026-08-25 02:10:25,39.666666666666664,158.7,34.999999999999986
das,2026-08-25 02:10:33,39.8,158.7,0.0
das,2026-08-25 02:10:41,39.93333333333333,186.0,27.30000000000001
das,2026-08-25 02:10:48,40.05,186.0,0.0
das,2026-08-25 02:10:55,40.166666666666664,203.2,17.19999999999999
das,2026-08-25 02:11:04,40.31666666666667,203.2,0.0
das,2026-08-25 02:11:12,40.45,210.7,7.5
das,2026-08-25 02:11:20,40.583333333333336,210.7,0.0
das,2026-08-25 02:11:29,40.733333333333334,220.5,9.800000000000011
das,2026-08-25 02:11:37,40.86666666666667,220.5,0.0
das,2026-08-25 02:11:45,41.0,247.6,27.099999999999994
das,2026-08-25 02:11:54,41.15,240.7,-6.900000000000006
das,2026-08-25 02:12:02,41.28333333333333,240.7,0.0
das,2026-08-25 02:12:10,41.416666666666664,253.7,13.0
das,2026-08-25 02:12:18,41.55,253.7,0.0
das,2026-08-25 02:12:26,41.68333333333333,237.6,-16.099999999999994
das,2026-08-25 02:12:33,41.8,237.6,0.0
das,2026-08-25 02:12:41,41.93333333333333,237.6,0.0
das,2026-08-25 02:12:49,42.06666666666667,237.6,0.0
das,2026-08-25 02:12:56,42.18333333333333,389.9,152.29999999999998
das,2026-08-25 02:13:04,42.31666666666667,389.9,0.0
das,2026-08-25 02:13:11,42.43333333333333,484.8,94.90000000000003
das,2026-08-25 02:13:19,42.56666666666667,484.8,0.0
das,2026-08-25 02:13:26,42.68333333333333,598.2,113.40000000000003
das,2026-08-25 02:13:33,42.8,598.2,0.0
das,2026-08-25 02:13:42,42.95,433.1,-165.10000000000002
das,2026-08-25 02:13:50,43.083333333333336,433.1,0.0
das,2026-08-25 02:13:57,43.2,242.3,-190.8
das,2026-08-25 02:14:05,43.333333333333336,242.3,0.0
das,2026-08-25 02:14:14,43.483333333333334,248.4,6.099999999999994
das,2026-08-25 02:14:26,43.68333333333333,705.7,457.30000000000007
das,2026-08-25 02:14:34,43.81666666666667,705.7,0.0
das,2026-08-25 02:14:41,43.93333333333333,752.5,46.799999999999955
das,2026-08-25 02:14:48,44.05,752.5,0.0
das,2026-08-25 02:14:56,44.18333333333333,798.6,46.10000000000002
das,2026-08-25 02:15:06,44.35,798.6,0.0
das,2026-08-25 02:15:14,44.483333333333334,488.4,-310.20000000000005
das,2026-08-25 02:15:25,44.666666666666664,465.7,-22.69999999999999
das,2026-08-25 02:15:33,44.8,465.7,0.0
das,2026-08-25 02:15:42,44.95,453.0,-12.699999999999989
das,2026-08-25 02:15:49,45.06666666666667,453.0,0.0
das,2026-08-25 02:15:56,45.18333333333333,435.6,-17.399999999999977
das,2026-08-25 02:16:03,45.3,435.6,0.0
das,2026-08-25 02:16:11,45.43333333333333,384.1,-51.5
das,2026-08-25 02:16:18,45.55,384.1,0.0
das,2026-08-25 02:16:26,45.68333333333333,223.1,-161.00000000000003
das,2026-08-25 02:16:33,45.8,223.1,0.0
das,2026-08-25 02:16:40,45.916666666666664,209.5,-13.599999999999994
das,2026-08-25 02:16:49,46.06666666666667,209.5,0.0
das,2026-08-25 02:16:56,46.18333333333333,492.6,283.1
das,2026-08-25 02:17:03,46.3,492.6,0.0
das,2026-08-25 02:17:11,46.43333333333333,456.1,-36.5
das,2026-08-25 02:17:18,46.55,456.1,0.0
das,2026-08-25 02:17:26,46.68333333333333,662.7,206.60000000000002
das,2026-08-25 02:17:33,46.8,662.7,0.0
das,2026-08-25 02:17:41,46.93333333333333,486.6,-176.10000000000002
das,2026-08-25 02:17:49,47.06666666666667,486.6,0.0
das,2026-08-25 02:17:57,47.2,537.8,51.19999999999993
das,2026-08-25 02:18:05,47.333333333333336,537.8,0.0
das,2026-08-25 02:18:11,47.43333333333333,235.1,-302.69999999999993
das,2026-08-25 02:18:18,47.55,235.1,0.0
das,2026-08-25 02:18:25,47.666666666666664,207.3,-27.799999999999983
das,2026-08-25 02:18:33,47.8,207.3,0.0
das,2026-08-25 02:18:40,47.916666666666664,186.3,-21.0
das,2026-08-25 02:18:48,48.05,186.3,0.0
das,2026-08-25 02:18:55,48.166666666666664,207.7,21.399999999999977
das,2026-08-25 02:19:03,48.3,207.7,0.0
das,2026-08-25 02:19:11,48.43333333333333,177.1,-30.599999999999994
das,2026-08-25 02:19:20,48.583333333333336,177.1,0.0
das,2026-08-25 02:19:27,48.7,238.2,61.099999999999994
das,2026-08-25 02:19:34,48.81666666666667,238.2,0.0
das,2026-08-25 02:19:42,48.95,232.9,-5.299999999999983
das,2026-08-25 02:19:53,49.13333333333333,232.9,0.0
das,2026-08-25 02:20:03,49.3,387.0,154.1
das,2026-08-25 02:20:11,49.43333333333333,491.6,104.60000000000002
das,2026-08-25 02:20:20,49.583333333333336,491.6,0.0
das,2026-08-25 02:20:27,49.7,539.8,48.19999999999993
das,2026-08-25 02:20:33,49.8,539.8,0.0
das,2026-08-25 02:20:41,49.93333333333333,608.7,68.90000000000009
das,2026-08-25 02:20:49,50.06666666666667,608.7,0.0
das,2026-08-25 02:20:56,50.18333333333333,249.9,-358.80000000000007
das,2026-08-25 02:21:04,50.31666666666667,249.9,0.0
das,2026-08-25 02:21:11,50.43333333333333,245.1,-4.800000000000011
das,2026-08-25 02:21:18,50.55,245.1,0.0
das,2026-08-25 02:21:25,50.666666666666664,244.8,-0.29999999999998295
das,2026-08-25 02:21:33,50.8,244.8,0.0
das,2026-08-25 02:21:40,50.916666666666664,382.1,137.3
das,2026-08-25 02:21:49,51.06666666666667,382.1,0.0
das,2026-08-25 02:21:57,51.2,364.2,-17.900000000000034
das,2026-08-25 02:22:05,51.333333333333336,364.2,0.0
das,2026-08-25 02:22:13,51.46666666666667,273.5,-90.69999999999999
das,2026-08-25 02:22:20,51.583333333333336,273.5,0.0
das,2026-08-25 02:22:28,51.71666666666667,624.4,350.9
das,2026-08-25 02:22:38,51.88333333333333,816.9,192.5
das,2026-08-25 02:22:46,52.016666666666666,816.9,0.0
das,2026-08-25 02:22:55,52.166666666666664,772.4,-44.5
das,2026-08-25 02:23:03,52.3,772.4,0.0
das,2026-08-25 02:23:10,52.416666666666664,445.2,-327.2
das,2026-08-25 02:23:18,52.55,445.2,0.0
das,2026-08-25 02:23:27,52.7,190.5,-254.7
das,2026-08-25 02:23:37,52.86666666666667,190.5,0.0
das,2026-08-25 02:23:46,53.016666666666666,241.4,50.900000000000006
das,2026-08-25 02:23:56,53.18333333333333,745.4,504.0
das,2026-08-25 02:24:03,53.3,745.4,0.0
das,2026-08-25 02:24:13,53.46666666666667,842.9,97.5
das,2026-08-25 02:24:21,53.6,842.9,0.0
das,2026-08-25 02:24:30,53.75,833.0,-9.899999999999977
das,2026-08-25 02:24:41,53.93333333333333,786.8,-46.200000000000045
das,2026-08-25 02:24:50,54.083333333333336,786.8,0.0
das,2026-08-25 02:24:58,54.21666666666667,816.2,29.40000000000009
das,2026-08-25 02:25:05,54.333333333333336,816.2,0.0
das,2026-08-25 02:25:14,54.483333333333334,770.1,-46.10000000000002
das,2026-08-25 02:25:22,54.61666666666667,770.1,0.0
das,2026-08-25 02:25:30,54.75,453.4,-316.70000000000005
das,2026-08-25 02:25:40,54.916666666666664,245.5,-207.89999999999998
das,2026-08-25 02:25:47,55.03333333333333,245.5,0.0
das,2026-08-25 02:25:55,55.166666666666664,226.0,-19.5
das,2026-08-25 02:26:02,55.28333333333333,226.0,0.0
das,2026-08-25 02:26:10,55.416666666666664,190.2,-35.80000000000001
das,2026-08-25 02:26:19,55.56666666666667,190.2,0.0
das,2026-08-25 02:26:26,55.68333333333333,156.7,-33.5
das,2026-08-25 02:26:34,55.81666666666667,156.7,0.0
das,2026-08-25 02:26:41,55.93333333333333,210.1,53.400000000000006
das,2026-08-25 02:26:50,56.083333333333336,210.1,0.0
das,2026-08-25 02:26:57,56.2,193.6,-16.5
das,2026-08-25 02:27:03,56.3,193.6,0.0
das,2026-08-25 02:27:12,56.45,242.5,48.900000000000006
das,2026-08-25 02:27:21,56.6,242.5,0.0
das,2026-08-25 02:27:28,56.71666666666667,277.9,35.39999999999998
das,2026-08-25 02:27:35,56.833333333333336,277.9,0.0
das,2026-08-25 02:27:42,56.95,307.0,29.100000000000023
das,2026-08-25 02:27:51,57.1,307.0,0.0
das,2026-08-25 02:28:00,57.25,235.6,-71.4
das,2026-08-25 02:28:08,57.38333333333333,235.6,0.0
das,2026-08-25 02:28:17,57.53333333333333,182.9,-52.69999999999999
das,2026-08-25 02:28:24,57.65,214.0,31.099999999999994
das,2026-08-25 02:28:35,57.833333333333336,214.0,0.0
das,2026-08-25 02:28:43,57.96666666666667,234.1,20.099999999999994
das,2026-08-25 02:28:52,58.11666666666667,234.1,0.0
das,2026-08-25 02:29:00,58.25,247.0,12.900000000000006
das,2026-08-25 02:29:08,58.38333333333333,223.1,-23.900000000000006
das,2026-08-25 02:29:20,58.583333333333336,223.1,0.0
das,2026-08-25 02:29:28,58.71666666666667,231.3,8.200000000000017
das,2026-08-25 02:29:35,58.833333333333336,231.3,0.0
das,2026-08-25 02:29:42,58.95,205.3,-26.0
das,2026-08-25 02:29:50,59.083333333333336,205.3,0.0
das,2026-08-25 02:30:00,59.25,653.8,448.49999999999994
das,2026-08-25 02:30:07,59.36666666666667,653.8,0.0
das,2026-08-25 02:30:15,59.5,623.2,-30.59999999999991
das,2026-08-25 02:30:25,59.666666666666664,588.4,-34.80000000000007
das,2026-08-25 02:30:34,59.81666666666667,588.4,0.0
das,2026-08-25 02:30:42,59.95,211.3,-377.09999999999997
das,2026-08-25 02:30:50,60.083333333333336,211.3,0.0
das,2026-08-25 02:31:00,60.25,178.1,-33.20000000000002
das,2026-08-25 02:31:07,60.36666666666667,178.1,0.0
das,2026-08-25 02:31:16,60.516666666666666,223.4,45.30000000000001
das,2026-08-25 02:31:25,60.666666666666664,740.5,517.1
das,2026-08-25 02:31:33,60.8,740.5,0.0
das,2026-08-25 02:31:41,60.93333333333333,761.8,21.299999999999955
das,2026-08-25 02:31:51,61.1,761.8,0.0
das,2026-08-25 02:31:58,61.21666666666667,685.0,-76.79999999999995
das,2026-08-25 02:32:05,61.333333333333336,685.0,0.0
das,2026-08-25 02:32:12,61.45,291.9,-393.1
das,2026-08-25 02:32:21,61.6,291.9,0.0
das,2026-08-25 02:32:31,61.766666666666666,397.9,106.0
das,2026-08-25 02:32:40,61.916666666666664,536.5,138.60000000000002
das,2026-08-25 02:32:51,62.1,536.5,0.0
das,2026-08-25 02:33:02,62.28333333333333,718.1,181.60000000000002
das,2026-08-25 02:33:12,62.45,672.4,-45.700000000000045
das,2026-08-25 02:33:20,62.583333333333336,672.4,0.0
das,2026-08-25 02:33:30,62.75,441.1,-231.29999999999995
das,2026-08-25 02:33:38,62.88333333333333,156.3,-284.8
das,2026-08-25 02:33:47,63.03333333333333,169.7,13.399999999999977
das,2026-08-25 02:33:55,63.166666666666664,249.0,79.30000000000001
das,2026-08-25 02:34:03,63.3,249.0,0.0
das,2026-08-25 02:34:12,63.45,658.2,409.20000000000005
das,2026-08-25 02:34:20,63.583333333333336,658.2,0.0
das,2026-08-25 02:34:30,63.75,675.1,16.899999999999977
das,2026-08-25 02:34:39,63.9,625.8,-49.30000000000007
das,2026-08-25 02:34:46,64.01666666666667,595.6,-30.199999999999932
das,2026-08-25 02:34:55,64.16666666666667,329.3,-266.3
das,2026-08-25 02:35:02,64.28333333333333,329.3,0.0
das,2026-08-25 02:35:10,64.41666666666667,463.1,133.8
das,2026-08-25 02:35:18,64.55,463.1,0.0
das,2026-08-25 02:35:25,64.66666666666667,349.7,-113.40000000000003
das,2026-08-25 02:35:33,64.8,349.7,0.0
das,2026-08-25 02:35:42,64.95,229.5,-120.19999999999999
das,2026-08-25 02:35:50,65.08333333333333,229.5,0.0
das,2026-08-25 02:35:58,65.21666666666667,180.2,-49.30000000000001
das,2026-08-25 02:36:06,65.35,180.2,0.0
das,2026-08-25 02:36:13,65.46666666666667,166.4,-13.799999999999983
das,2026-08-25 02:36:20,65.58333333333333,166.4,0.0
das,2026-08-25 02:36:29,65.73333333333333,167.1,0.6999999999999886
das,2026-08-25 02:36:39,65.9,182.6,15.5
das,2026-08-25 02:36:49,66.06666666666666,182.6,0.0
das,2026-08-25 02:36:59,66.23333333333333,182.3,-0.29999999999998295
das,2026-08-25 02:37:06,66.35,182.3,0.0
das,2026-08-25 02:37:13,66.46666666666667,181.7,-0.6000000000000227
das,2026-08-25 02:37:22,66.61666666666666,181.7,0.0
das,2026-08-25 02:37:30,66.75,176.9,-4.799999999999983
das,2026-08-25 02:37:39,66.9,157.1,-19.80000000000001
das,2026-08-25 02:37:50,67.08333333333333,157.1,0.0
das,2026-08-25 02:37:57,67.2,182.4,25.30000000000001
das,2026-08-25 02:38:05,67.33333333333333,182.4,0.0
das,2026-08-25 02:38:12,67.45,177.3,-5.099999999999994
das,2026-08-25 02:38:21,67.6,177.3,0.0
das,2026-08-25 02:38:29,67.73333333333333,201.3,24.0
das,2026-08-25 02:38:36,67.85,201.3,0.0
das,2026-08-25 02:38:43,67.96666666666667,328.1,126.80000000000001
das,2026-08-25 02:38:51,68.1,328.1,0.0
das,2026-08-25 02:39:01,68.26666666666667,303.3,-24.80000000000001
das,2026-08-25 02:39:10,68.41666666666667,283.7,-19.600000000000023
das,2026-08-25 02:39:19,68.56666666666666,283.7,0.0
das,2026-08-25 02:39:28,68.71666666666667,210.4,-73.29999999999998
das,2026-08-25 02:39:36,68.85,210.4,0.0
das,2026-08-25 02:39:44,68.98333333333333,241.3,30.900000000000006
das,2026-08-25 02:39:52,69.11666666666666,241.3,0.0
das,2026-08-25 02:40:01,69.26666666666667,374.1,132.8
das,2026-08-25 02:40:10,69.41666666666667,513.2,139.10000000000002
das,2026-08-25 02:40:20,69.58333333333333,513.2,0.0
das,2026-08-25 02:40:30,69.75,455.5,-57.700000000000045
das,2026-08-25 02:40:38,69.88333333333334,455.5,0.0
das,2026-08-25 02:40:47,70.03333333333333,425.7,-29.80000000000001
das,2026-08-25 02:40:53,70.13333333333334,425.7,0.0
das,2026-08-25 02:41:02,70.28333333333333,363.6,-62.099999999999966
das,2026-08-25 02:41:12,70.45,311.7,-51.900000000000034
das,2026-08-25 02:41:21,70.6,311.7,0.0
das,2026-08-25 02:41:31,70.76666666666667,404.1,92.40000000000003
das,2026-08-25 02:41:37,70.86666666666666,404.1,0.0
das,2026-08-25 02:41:44,70.98333333333333,395.5,-8.600000000000023
das,2026-08-25 02:41:51,71.1,395.5,0.0
das,2026-08-25 02:42:01,71.26666666666667,385.5,-10.0
das,2026-08-25 02:42:10,71.41666666666667,223.7,-161.8
das,2026-08-25 02:42:20,71.58333333333333,223.7,0.0
das,2026-08-25 02:42:30,71.75,215.4,-8.299999999999983
das,2026-08-25 02:42:39,71.9,215.4,0.0
das,2026-08-25 02:42:46,72.01666666666667,175.3,-40.099999999999994
